ID_Cliente,Evento,Tiempo,Tiempo_Desde_Ultima_Llegada,Tamaño_Cola,Cajeros_Ocupados,Tiempo_Inicio_Servicio,Tiempo_Fin_Servicio,Tiempo_En_Cola,Tiempo_En_Servicio,Tiempo_Total
359,Llegada,364.83,0.02,2,1,,,,,
342,FinServicio,366.58,1.75,1,1,364.80451953812656,366.5759014096882,,1.7713818715616343,15.745742615303243
354,InicioServicio,366.58,0.00,0,1,366.5759014096882,,5.715796024660392,,
360,Llegada,367.80,1.23,2,1,,,,,
351,FinServicio,368.16,0.36,1,1,364.4623423264951,368.15962855352666,,3.697286227031578,8.490856879032663
358,InicioServicio,368.16,0.00,0,1,368.15962855352666,,4.276494911551993,,
361,Llegada,368.27,0.11,2,1,,,,,
362,Llegada,369.47,1.20,2,1,,,,,
356,FinServicio,369.51,0.03,1,1,364.15217982910195,369.50651728081806,,5.354337451716131,7.7726059741395375
357,InicioServicio,369.51,0.00,0,1,369.50651728081806,,6.702573676622535,,
363,Llegada,369.57,0.06,2,1,,,,,
364,Llegada,371.04,1.47,2,1,,,,,
358,FinServicio,371.77,0.73,2,1,368.15962855352666,371.7713730701865,,3.611744516659806,7.8882394282118184
361,InicioServicio,371.77,0.00,1,1,371.7713730701865,,3.496893395528673,,
365,Llegada,372.06,0.29,2,1,,,,,
361,FinServicio,372.15,0.09,2,1,371.7713730701865,372.15363820308704,,0.3822651329005536,3.8791585284292296
364,InicioServicio,372.15,0.00,1,1,372.15363820308704,,1.113290894879185,,
354,FinServicio,372.81,0.65,2,1,366.5759014096882,372.8062084186168,,6.23030700892863,11.946103033588997
360,InicioServicio,372.81,0.00,1,1,372.8062084186168,,5.004723744049841,,
366,Llegada,372.90,0.09,2,1,,,,,
367,Llegada,372.97,0.08,2,1,,,,,
368,Llegada,373.53,0.56,2,1,,,,,
364,FinServicio,373.61,0.07,2,1,372.15363820308704,373.6063543663961,,1.452716163309066,2.5660070581882337
365,InicioServicio,373.61,0.00,1,1,373.6063543663961,,1.5467267984612363,,
365,FinServicio,374.32,0.72,1,1,373.6063543663961,374.3225494517648,,0.716195085368708,2.2629218838299607
367,InicioServicio,374.32,0.00,0,1,374.3225494517648,,1.3500100787037468,,
367,FinServicio,374.37,0.05,0,1,374.3225494517648,374.3718545494116,,0.0493050976467439,1.3993151763505125
369,Llegada,374.42,0.05,2,1,,,,,
369,InicioServicio,374.42,0.00,0,1,374.4193831363507,,,,
370,Llegada,374.52,0.10,2,1,,,,,
371,Llegada,374.60,0.08,2,1,,,,,
372,Llegada,375.38,0.78,2,1,,,,,
360,FinServicio,376.41,1.03,2,1,372.8062084186168,376.4071963871197,,3.6009879685029365,8.605711712552761
362,InicioServicio,376.41,0.00,1,1,376.4071963871197,,6.9346253051999724,,
362,FinServicio,377.16,0.75,1,1,376.4071963871197,377.1578740473061,,0.7506776601864252,7.68530296538637
366,InicioServicio,377.16,0.00,0,1,377.1578740473061,,4.262675455112344,,
369,FinServicio,378.66,1.50,2,1,374.4193831363507,378.6624586773376,,4.243075540986896,4.243075540986922
370,InicioServicio,378.66,0.00,1,1,378.6624586773376,,4.1401714440215756,,
366,FinServicio,379.22,0.56,0,1,377.1578740473061,379.22110738531654,,2.063233338010446,6.325908793122778
373,Llegada,379.71,0.49,2,1,,,,,
373,InicioServicio,379.71,0.00,0,1,379.70653470056436,,,,
373,FinServicio,379.73,0.02,0,1,379.70653470056436,379.72753637513404,,0.02100167456968922,0.021001674569674833
370,FinServicio,379.94,0.21,1,1,378.6624586773376,379.93565680229216,,1.273198124954547,5.4133695689761225
371,InicioServicio,379.94,0.00,0,1,379.93565680229216,,5.331058661106056,,
374,Llegada,380.53,0.59,2,1,,,,,
374,InicioServicio,380.53,0.00,0,1,380.52522939611947,,,,
375,Llegada,380.69,0.16,2,1,,,,,
330,FinServicio,380.92,0.24,2,1,364.3091792494373,380.92271644623406,,16.613537196796745,36.690580655420035
334,InicioServicio,380.92,0.00,1,1,380.92271644623406,,34.11420779132595,,
334,FinServicio,381.19,0.27,1,1,380.92271644623406,381.1908309643461,,0.26811451811203446,34.382322309437996
341,InicioServicio,381.19,0.00,0,1,381.1908309643461,,30.469665214878148,,
376,Llegada,381.35,0.16,0,1,,,,,
377,Llegada,381.98,0.63,1,1,,,,,
378,Llegada,382.19,0.20,1,1,,,,,
374,FinServicio,382.19,0.00,1,1,380.52522939611947,382.1874372831628,,1.6622078870433552,1.662207887043337
375,InicioServicio,382.19,0.00,0,1,382.1874372831628,,1.5022986292560176,,
375,FinServicio,383.25,1.06,0,1,382.1874372831628,383.249088189824,,1.0616509066612105,2.5639495359172315
353,FinServicio,383.41,0.16,2,1,364.4379330765039,383.4096374849579,,18.971704408453988,23.200765849281254
359,InicioServicio,383.41,0.00,1,1,383.4096374849579,,18.58163372160709,,
379,Llegada,383.45,0.04,2,1,,,,,
379,InicioServicio,383.45,0.00,0,1,383.4453830297999,,,,
380,Llegada,383.50,0.06,2,1,,,,,
359,FinServicio,384.26,0.76,1,1,383.4096374849579,384.2609499014383,,0.8513124164804423,19.432946138087516
372,InicioServicio,384.26,0.00,0,1,384.2609499014383,,8.879603515710016,,
381,Llegada,384.64,0.38,2,1,,,,,
382,Llegada,384.85,0.21,2,1,,,,,
341,FinServicio,384.85,0.01,2,1,381.1908309643461,384.85349624428216,,3.6626652799360335,34.1323304948142
376,InicioServicio,384.85,0.00,1,1,384.85349624428216,,3.501158262182969,,
383,Llegada,385.59,0.74,1,1,,,,,
384,Llegada,385.60,0.01,2,1,,,,,
379,FinServicio,385.61,0.01,2,1,383.4453830297999,385.61124882363185,,2.165865793831898,2.1658657938319266
380,InicioServicio,385.61,0.00,1,1,385.61124882363185,,2.1080982233497707,,
380,FinServicio,386.39,0.78,1,1,385.61124882363185,386.3882933797176,,0.7770445560857215,2.885142779435512
382,InicioServicio,386.39,0.00,0,1,386.3882933797176,,1.5405970307132861,,
385,Llegada,387.36,0.97,2,1,,,,,
386,Llegada,388.73,1.37,2,1,,,,,
387,Llegada,388.94,0.22,2,1,,,,,
376,FinServicio,389.19,0.24,2,1,384.85349624428216,389.1862560838895,,4.332759839607299,7.833918101790289
378,InicioServicio,389.19,0.00,1,1,389.1862560838895,,6.999883001691785,,
388,Llegada,389.51,0.32,1,1,,,,,
357,FinServicio,391.22,1.71,2,1,369.50651728081806,391.220301637294,,21.71378435647597,28.416358033098504
363,InicioServicio,391.22,0.00,1,1,391.220301637294,,21.649870204836247,,
389,Llegada,391.26,0.04,2,1,,,,,
390,Llegada,391.40,0.14,2,1,,,,,
363,FinServicio,391.57,0.17,2,1,391.220301637294,391.5706760043056,,0.35037436701155383,22.000244571847816
368,InicioServicio,391.57,0.00,1,1,391.5706760043056,,18.038364095955046,,
382,FinServicio,392.08,0.51,2,1,386.3882933797176,392.0836865631428,,5.695393183425193,7.235990214138496
385,InicioServicio,392.08,0.00,1,1,392.0836865631428,,4.72324616305707,,
372,FinServicio,392.12,0.04,2,1,384.2609499014383,392.1227103900803,,7.86176048864195,16.741364004351965
381,InicioServicio,392.12,0.00,1,1,392.1227103900803,,7.485160995932745,,
391,Llegada,393.64,1.52,3,1,,,,,
378,FinServicio,394.16,0.51,3,1,389.1862560838895,394.1556837913758,,4.969427707486337,11.969310709178103
383,InicioServicio,394.16,0.00,2,1,394.1556837913758,,8.5671351226934,,
392,Llegada,396.11,1.96,2,1,,,,,
393,Llegada,396.13,0.02,2,1,,,,,
385,FinServicio,397.15,1.02,2,1,392.0836865631428,397.15456065758264,,5.07087409443985,9.7941202574969
386,InicioServicio,397.15,0.00,1,1,397.15456065758264,,8.427294046718316,,
371,FinServicio,398.23,1.07,2,1,379.93565680229216,398.226872488032,,18.291215685739843,23.62227434684587
377,InicioServicio,398.23,0.00,1,1,398.226872488032,,16.242654911873444,,
394,Llegada,398.42,0.19,2,1,,,,,
395,Llegada,398.47,0.06,2,1,,,,,
377,FinServicio,398.58,0.11,2,1,398.226872488032,398.58498658630236,,0.3581140982704065,16.600769010143836
384,InicioServicio,398.58,0.00,1,1,398.58498658630236,,12.982104576199447,,
396,Llegada,398.60,0.01,2,1,,,,,
368,FinServicio,398.83,0.23,2,1,391.5706760043056,398.8302568921907,,7.259580887885083,25.297944983840125
389,InicioServicio,398.83,0.00,1,1,398.8302568921907,,7.566625929072018,,
383,FinServicio,399.24,0.41,2,1,394.1556837913758,399.2432625012723,,5.087578709896502,13.654713832589891
388,InicioServicio,399.24,0.00,1,1,399.2432625012723,,9.733809474823317,,
381,FinServicio,399.33,0.09,2,1,392.1227103900803,399.3293436966506,,7.206633306570335,14.69179430250307
387,InicioServicio,399.33,0.00,1,1,399.3293436966506,,10.387003767685655,,
389,FinServicio,399.37,0.04,1,1,398.8302568921907,399.3658150769487,,0.5355581847580183,8.102184113830049
392,InicioServicio,399.37,0.00,0,1,399.3658150769487,,3.2530373682190543,,
397,Llegada,399.57,0.21,1,1,,,,,
398,Llegada,399.80,0.23,1,1,,,,,
392,FinServicio,400.07,0.27,1,1,399.3658150769487,400.07226331386045,,0.7064482369117623,3.9594856051307943
397,InicioServicio,400.07,0.00,0,1,400.07226331386045,,0.5012210735126814,,
397,FinServicio,400.34,0.27,0,1,400.07226331386045,400.3398856510941,,0.26762233723367546,0.7688434107463422
387,FinServicio,401.56,1.22,1,1,399.3293436966506,401.56016708056296,,2.230823383912376,12.617827151598021
393,InicioServicio,401.56,0.00,0,1,401.56016708056296,,5.4260460076645245,,
399,Llegada,402.38,0.82,2,1,,,,,
399,InicioServicio,402.38,0.00,0,1,402.38184156982874,,,,
384,FinServicio,402.48,0.10,2,1,398.58498658630236,402.4772478260555,,3.8922612397531067,16.874365815952558
395,InicioServicio,402.48,0.00,1,1,402.4772478260555,,4.003491220201113,,
400,Llegada,402.64,0.16,2,1,,,,,
393,FinServicio,402.98,0.34,0,1,401.56016708056296,402.981361328933,,1.4211942483700717,6.847240256034581
401,Llegada,403.77,0.79,2,1,,,,,
401,InicioServicio,403.77,0.00,0,1,403.77255826705266,,,,
402,Llegada,403.89,0.12,2,1,,,,,
386,FinServicio,404.81,0.92,2,1,397.15456065758264,404.8143460665885,,7.659785409005834,16.087079455724165
391,InicioServicio,404.81,0.00,1,1,404.8143460665885,,11.169756987515768,,
399,FinServicio,404.84,0.02,1,1,402.38184156982874,404.83931813941854,,2.4574765695898027,2.457476569589801
400,InicioServicio,404.84,0.00,0,1,404.83931813941854,,2.20168595033914,,
403,Llegada,404.88,0.04,2,1,,,,,
388,FinServicio,405.06,0.19,2,1,399.2432625012723,405.06322050536374,,5.819958004091478,15.553767478914779
390,InicioServicio,405.06,0.00,1,1,405.06322050536374,,13.663345244401171,,
390,FinServicio,406.05,0.99,1,1,405.06322050536374,406.0489319883473,,0.9857114829835755,14.649056727384732
398,InicioServicio,406.05,0.00,0,1,406.0489319883473,,6.247142508809532,,
400,FinServicio,406.58,0.53,1,1,404.83931813941854,406.580035495501,,1.7407173560825082,3.9424033064216246
403,InicioServicio,406.58,0.00,0,1,406.580035495501,,1.702634344369642,,
395,FinServicio,408.07,1.49,1,1,402.4772478260555,408.06828722916896,,5.591039403113506,9.594530623314597
396,InicioServicio,408.07,0.00,0,1,408.06828722916896,,9.47250791136429,,
404,Llegada,408.12,0.05,0,1,,,,,
405,Llegada,408.77,0.65,1,1,,,,,
406,Llegada,409.20,0.43,1,1,,,,,
398,FinServicio,410.08,0.88,1,1,406.0489319883473,410.0781448121586,,4.029212823811264,10.276355332620824
404,InicioServicio,410.08,0.00,0,1,410.0781448121586,,1.955903969716644,,
407,Llegada,410.45,0.38,0,1,,,,,
401,FinServicio,411.06,0.61,1,1,403.77255826705266,411.0623544344642,,7.289796167411586,7.289796167411566
402,InicioServicio,411.06,0.00,0,1,411.0623544344642,,7.169093432331522,,
408,Llegada,411.46,0.40,1,1,,,,,
396,FinServicio,412.68,1.22,1,1,408.06828722916896,412.67722266533735,,4.6089354361684,14.081443347532684
405,InicioServicio,412.68,0.00,0,1,412.67722266533735,,3.907943236078836,,
409,Llegada,413.43,0.75,1,1,,,,,
410,Llegada,413.85,0.43,1,1,,,,,
404,FinServicio,415.12,1.27,2,1,410.0781448121586,415.1232185006506,,5.045073688491958,7.000977658208626
407,InicioServicio,415.12,0.00,1,1,415.1232185006506,,4.669541611322472,,
411,Llegada,415.29,0.17,1,1,,,,,
412,Llegada,415.31,0.01,2,1,,,,,
413,Llegada,416.17,0.86,2,1,,,,,
414,Llegada,417.59,1.42,2,1,,,,,
402,FinServicio,417.66,0.07,1,1,411.0623544344642,417.66086998377165,,6.598515549307446,13.767608981638944
408,InicioServicio,417.66,0.00,0,1,417.66086998377165,,6.201535729373688,,
408,FinServicio,418.16,0.50,0,1,417.66086998377165,418.16445657245,,0.5035865886783469,6.70512231805202
415,Llegada,418.30,0.14,2,1,,,,,
415,InicioServicio,418.30,0.00,0,1,418.304073338349,,,,
416,Llegada,418.85,0.55,2,1,,,,,
417,Llegada,420.16,1.30,2,1,,,,,
403,FinServicio,420.31,0.15,2,1,406.580035495501,420.31028621186954,,13.730250716368502,15.432885060738158
406,InicioServicio,420.31,0.00,1,1,420.31028621186954,,11.111083751569822,,
418,Llegada,421.05,0.74,2,1,,,,,
419,Llegada,421.45,0.40,2,1,,,,,
391,FinServicio,421.77,0.32,2,1,404.8143460665885,421.7717813328327,,16.95743526624418,28.127192253759972
394,InicioServicio,421.77,0.00,1,1,421.7717813328327,,23.355397543093886,,
420,Llegada,421.95,0.17,3,1,,,,,
415,FinServicio,422.07,0.13,2,1,418.304073338349,422.0735272900359,,3.769453951686886,3.7694539516868986
416,InicioServicio,422.07,0.00,1,1,422.0735272900359,,3.219161743960626,,
421,Llegada,422.90,0.83,3,1,,,,,
406,FinServicio,423.56,0.66,2,1,420.31028621186954,423.55551634905225,,3.2452301371827392,14.356313888752538
414,InicioServicio,423.56,0.00,1,1,423.55551634905225,,5.966198615352823,,
407,FinServicio,423.66,0.11,3,1,415.1232185006506,423.6641932374952,,8.540974736844639,13.210516348167118
410,InicioServicio,423.66,0.00,2,1,423.6641932374952,,9.810057104815485,,
422,Llegada,423.71,0.05,2,1,,,,,
414,FinServicio,424.25,0.54,2,1,423.55551634905225,424.2544766180936,,0.6989602690413074,6.665158884394145
418,InicioServicio,424.25,0.00,1,1,424.2544766180936,,3.20029901853718,,
405,FinServicio,424.99,0.73,2,1,412.67722266533735,424.98579214483743,,12.308569479500067,16.216512715578915
409,InicioServicio,424.99,0.00,1,1,424.98579214483743,,11.559846890564984,,
416,FinServicio,425.26,0.27,2,1,422.0735272900359,425.255348383834,,3.1818210937981553,6.400982837758761
417,InicioServicio,425.26,0.00,1,1,425.255348383834,,5.096324462442908,,
423,Llegada,425.98,0.72,2,1,,,,,
410,FinServicio,426.08,0.10,2,1,423.6641932374952,426.0784628005491,,2.41426956305389,12.224326667869377
411,InicioServicio,426.08,0.00,1,1,426.0784628005491,,10.784951542721956,,
424,Llegada,426.35,0.27,1,1,,,,,
425,Llegada,428.37,2.02,2,1,,,,,
418,FinServicio,428.46,0.09,2,1,424.2544766180936,428.46035469597444,,4.2058780778808575,7.406177096418048
422,InicioServicio,428.46,0.00,1,1,428.46035469597444,,4.747241972929032,,
422,FinServicio,428.55,0.09,1,1,428.46035469597444,428.5455948841799,,0.08524018820542972,4.832482161134465
425,InicioServicio,428.55,0.00,0,1,428.5455948841799,,0.17539262026400593,,
394,FinServicio,428.80,0.26,2,1,421.7717813328327,428.8044594747765,,7.0326781419438,30.388075685037677
412,InicioServicio,428.80,0.00,1,1,428.8044594747765,,13.499006502468092,,
426,Llegada,429.52,0.72,2,1,,,,,
427,Llegada,429.87,0.35,2,1,,,,,
428,Llegada,429.91,0.04,2,1,,,,,
411,FinServicio,430.39,0.48,2,1,426.0784628005491,430.39038379711974,,4.311920996570597,15.096872539292576
419,InicioServicio,430.39,0.00,1,1,430.39038379711974,,8.93971659864792,,
429,Llegada,430.93,0.54,1,1,,,,,
417,FinServicio,431.18,0.25,1,1,425.255348383834,431.1776210920583,,5.922272708224262,11.018597170667192
421,InicioServicio,431.18,0.00,0,1,431.1776210920583,,8.278355906733168,,
412,FinServicio,431.41,0.23,2,1,428.8044594747765,431.4098577244547,,2.6053982496782173,16.10440475214631
420,InicioServicio,431.41,0.00,1,1,431.4098577244547,,9.463386172992955,,
430,Llegada,431.47,0.06,2,1,,,,,
431,Llegada,431.86,0.39,2,1,,,,,
421,FinServicio,432.41,0.55,1,1,431.1776210920583,432.40783932807807,,1.23021823601975,9.508574142752934
430,InicioServicio,432.41,0.00,0,1,432.40783932807807,,0.9366123426772219,,
432,Llegada,433.11,0.70,2,1,,,,,
433,Llegada,433.76,0.65,2,1,,,,,
419,FinServicio,435.00,1.24,2,1,430.39038379711974,435.0020646921818,,4.611680895062053,13.551397493709999
424,InicioServicio,435.00,0.00,1,1,435.0020646921818,,8.649408499974527,,
434,Llegada,435.26,0.25,1,1,,,,,
425,FinServicio,435.41,0.16,2,1,428.5455948841799,435.41435975599023,,6.868764871810374,7.044157492074362
426,InicioServicio,435.41,0.00,1,1,435.41435975599023,,5.8908666836231305,,
409,FinServicio,435.66,0.24,2,1,424.98579214483743,435.6568984985634,,10.671106353725982,22.23095324429096
413,InicioServicio,435.66,0.00,1,1,435.6568984985634,,19.48774842985955,,
435,Llegada,437.22,1.56,2,1,,,,,
413,FinServicio,438.20,0.98,2,1,435.6568984985634,438.19878119103186,,2.54188269246843,22.029631122328
423,InicioServicio,438.20,0.00,1,1,438.19878119103186,,12.220410894575195,,
424,FinServicio,438.58,0.38,2,1,435.0020646921818,438.5758869232104,,3.573822231028579,12.223230731003127
429,InicioServicio,438.58,0.00,1,1,438.5758869232104,,7.643962948625074,,
436,Llegada,439.17,0.60,1,1,,,,,
429,FinServicio,439.23,0.06,2,1,438.5758869232104,439.2318193530343,,0.6559324298239295,8.29989537844898
434,InicioServicio,439.23,0.00,1,1,439.2318193530343,,3.97510878844804,,
420,FinServicio,440.01,0.78,2,1,431.4098577244547,440.01029360820905,,8.600435883754333,18.063822056747313
427,InicioServicio,440.01,0.00,1,1,440.01029360820905,,10.137823154770842,,
434,FinServicio,440.95,0.94,1,1,439.2318193530343,440.9547848432539,,1.722965490219586,5.698074278667605
436,InicioServicio,440.95,0.00,0,1,440.9547848432539,,1.7801951614549125,,
430,FinServicio,442.03,1.07,2,1,432.40783932807807,442.02902270066136,,9.621183372583266,10.55779571526051
432,InicioServicio,442.03,0.00,1,1,442.02902270066136,,8.917848638665532,,
437,Llegada,442.06,0.03,0,1,,,,,
438,Llegada,442.35,0.29,1,1,,,,,
427,FinServicio,442.48,0.13,1,1,440.01029360820905,442.48198340877946,,2.4716898005704144,12.609512955341245
431,InicioServicio,442.48,0.00,0,1,442.48198340877946,,10.624881926491696,,
439,Llegada,442.60,0.12,2,1,,,,,
440,Llegada,442.80,0.20,2,1,,,,,
426,FinServicio,443.53,0.73,1,1,435.41435975599023,443.53230895246315,,8.117949196472912,14.008815880096051
428,InicioServicio,443.53,0.00,0,1,443.53230895246315,,13.620101545320665,,
441,Llegada,444.39,0.86,2,1,,,,,
423,FinServicio,444.71,0.32,1,1,438.19878119103186,444.7144486980473,,6.515667507015463,18.736078401590646
435,InicioServicio,444.71,0.00,0,1,444.7144486980473,,7.496805987483299,,
442,Llegada,445.07,0.35,2,1,,,,,
443,Llegada,446.79,1.72,2,1,,,,,
444,Llegada,447.09,0.30,2,1,,,,,
445,Llegada,447.53,0.43,2,1,,,,,
432,FinServicio,448.16,0.63,2,1,442.02902270066136,448.15720350781476,,6.128180807153394,15.046029445818931
433,InicioServicio,448.16,0.00,1,1,448.15720350781476,,14.400108350492417,,
428,FinServicio,448.44,0.28,2,1,443.53230895246315,448.4404982281539,,4.908189275690725,18.52829082101141
441,InicioServicio,448.44,0.00,1,1,448.4404982281539,,4.0468404816822385,,
431,FinServicio,448.99,0.55,2,1,442.48198340877946,448.98769269234776,,6.5057092835682795,17.130591210060004
439,InicioServicio,448.99,0.00,1,1,448.98769269234776,,6.387484395104877,,
446,Llegada,449.44,0.46,2,1,,,,,
436,FinServicio,449.77,0.33,2,1,440.9547848432539,449.77227839080996,,8.817493547556056,10.597688709010981
437,InicioServicio,449.77,0.00,1,1,449.77227839080996,,7.7159613914676015,,
447,Llegada,450.91,1.14,1,1,,,,,
448,Llegada,451.61,0.70,2,1,,,,,
441,FinServicio,452.45,0.84,2,1,448.4404982281539,452.44997404202905,,4.009475813875147,8.056316295557394
444,InicioServicio,452.45,0.00,1,1,452.44997404202905,,5.357100520280596,,
435,FinServicio,453.18,0.73,2,1,444.7144486980473,453.1810812848374,,8.466632586790057,15.963438574273368
442,InicioServicio,453.18,0.00,1,1,453.1810812848374,,8.115278588084323,,
449,Llegada,453.20,0.02,2,1,,,,,
437,FinServicio,453.72,0.52,2,1,449.77227839080996,453.7206541373342,,3.94837574652422,11.664337137991822
438,InicioServicio,453.72,0.00,1,1,453.7206541373342,,11.369813837033462,,
438,FinServicio,453.79,0.07,1,1,453.7206541373342,453.79204604475154,,0.07139190741737551,11.441205744450826
447,InicioServicio,453.79,0.00,0,1,453.79204604475154,,2.8844593745089924,,
450,Llegada,453.93,0.14,0,1,,,,,
451,Llegada,454.23,0.29,1,1,,,,,
442,FinServicio,454.37,0.14,2,1,453.1810812848374,454.3700990471179,,1.1890177622805418,9.304296350364837
443,InicioServicio,454.37,0.00,1,1,454.3700990471179,,7.580300011602162,,
433,FinServicio,455.21,0.84,1,1,448.15720350781476,455.211108987333,,7.053905479518222,21.454013830010638
445,InicioServicio,455.21,0.00,0,1,455.211108987333,,7.684470765493813,,
445,FinServicio,455.62,0.41,0,1,455.211108987333,455.62250522811183,,0.41139624077885806,8.09586700627267
447,FinServicio,455.90,0.27,2,1,453.79204604475154,455.89629244568295,,2.104246400931407,4.988705775440394
450,InicioServicio,455.90,0.00,1,1,455.89629244568295,,1.9649427732672393,,
452,Llegada,456.17,0.28,1,1,,,,,
452,InicioServicio,456.17,0.00,0,1,456.17131658056,,,,
453,Llegada,456.81,0.64,1,1,,,,,
444,FinServicio,457.04,0.23,1,1,452.44997404202905,457.03752796242406,,4.587553920395025,9.944654440675606
448,InicioServicio,457.04,0.00,0,1,457.03752796242406,,5.432183906114858,,
454,Llegada,457.14,0.10,1,1,,,,,
443,FinServicio,457.46,0.32,1,1,454.3700990471179,457.45903104712767,,3.088932000009758,10.669232011611939
449,InicioServicio,457.46,0.00,0,1,457.45903104712767,,4.261206665086831,,
455,Llegada,459.14,1.68,1,1,,,,,
456,Llegada,459.35,0.21,1,1,,,,,
452,FinServicio,459.83,0.48,1,1,456.17131658056,459.831107370262,,3.659790789701946,3.659790789701958
453,InicioServicio,459.83,0.00,0,1,459.831107370262,,3.022427038993328,,
457,Llegada,459.85,0.02,2,1,,,,,
458,Llegada,460.58,0.73,2,1,,,,,
459,Llegada,461.27,0.69,2,1,,,,,
460,Llegada,461.45,0.18,2,1,,,,,
450,FinServicio,461.56,0.11,2,1,455.89629244568295,461.5584256773723,,5.6621332316894,7.627076004956621
451,InicioServicio,461.56,0.00,1,1,461.5584256773723,,7.332907892988942,,
461,Llegada,462.19,0.63,1,1,,,,,
451,FinServicio,462.49,0.30,2,1,461.5584256773723,462.48881440066106,,0.9303887232887468,8.263296616277671
456,InicioServicio,462.49,0.00,1,1,462.48881440066106,,3.134615264173135,,
453,FinServicio,462.62,0.13,2,1,459.831107370262,462.6188939855778,,2.787786615315856,5.810213654309166
457,InicioServicio,462.62,0.00,1,1,462.6188939855778,,2.7687706271688626,,
456,FinServicio,462.88,0.26,1,1,462.48881440066106,462.8763493063038,,0.3875349056427327,3.522150169815859
461,InicioServicio,462.88,0.00,0,1,462.8763493063038,,0.6838944663419397,,
449,FinServicio,463.08,0.20,2,1,457.45903104712767,463.0809138101719,,5.621882763044243,9.883089428131086
455,InicioServicio,463.08,0.00,1,1,463.0809138101719,,3.9384311763709547,,
462,Llegada,463.37,0.29,0,1,,,,,
463,Llegada,464.06,0.69,1,1,,,,,
464,Llegada,464.12,0.07,2,1,,,,,
465,Llegada,464.44,0.32,2,1,,,,,
466,Llegada,464.71,0.27,2,1,,,,,
439,FinServicio,465.69,0.97,2,1,448.98769269234776,465.6861206932207,,16.6984280008729,23.0859123959778
440,InicioServicio,465.69,0.00,1,1,465.6861206932207,,22.88376527235954,,
455,FinServicio,466.32,0.63,2,1,463.0809138101719,466.31588995640095,,3.2349761462290387,7.173407322599985
458,InicioServicio,466.32,0.00,1,1,466.31588995640095,,5.7391843515508185,,
440,FinServicio,467.03,0.71,1,1,465.6861206932207,467.02776313690464,,1.3416424436839516,24.22540771604349
446,InicioServicio,467.03,0.00,0,1,467.02776313690464,,17.582910706206235,,
467,Llegada,467.22,0.19,3,1,,,,,
468,Llegada,467.45,0.23,3,1,,,,,
458,FinServicio,467.59,0.14,1,1,466.31588995640095,467.58839634573354,,1.272506389332609,7.0116907408834095
464,InicioServicio,467.59,0.00,0,1,467.58839634573354,,3.4648666858766433,,
469,Llegada,469.45,1.86,3,1,,,,,
448,FinServicio,469.71,0.26,2,1,457.03752796242406,469.70969224782897,,12.672164285404918,18.10434819151976
454,InicioServicio,469.71,0.00,1,1,469.70969224782897,,12.573241906607848,,
446,FinServicio,470.51,0.81,2,1,467.02776313690464,470.51486402884126,,3.4871008919366138,21.070011598142855
467,InicioServicio,470.51,0.00,1,1,470.51486402884126,,3.2939017951246683,,
457,FinServicio,470.91,0.39,2,1,462.6188939855778,470.9068116711213,,8.287917685543501,11.056688312712367
460,InicioServicio,470.91,0.00,1,1,470.9068116711213,,9.45370624943007,,
464,FinServicio,471.76,0.86,1,1,467.58839634573354,471.76366919522786,,4.175272849494336,7.640139535370963
469,InicioServicio,471.76,0.00,0,1,471.76366919522786,,2.317509293368687,,
467,FinServicio,471.82,0.05,1,1,470.51486402884126,471.81665540261423,,1.3017913737729627,4.59569316889764
468,InicioServicio,471.82,0.00,0,1,471.81665540261423,,4.370498942264135,,
470,Llegada,472.12,0.31,3,1,,,,,
454,FinServicio,472.56,0.43,1,1,469.70969224782897,472.5575343305664,,2.847842082737417,15.421083989345277
459,InicioServicio,472.56,0.00,0,1,472.5575343305664,,11.286330670898508,,
471,Llegada,472.62,0.06,3,1,,,,,
472,Llegada,474.08,1.46,3,1,,,,,
459,FinServicio,474.48,0.40,1,1,472.5575343305664,474.48064911639,,1.9231147858235904,13.209445456722108
472,InicioServicio,474.48,0.00,0,1,474.48064911639,,0.4028707519906334,,
472,FinServicio,475.13,0.65,0,1,474.48064911639,475.1344323913418,,0.6537832749518276,1.0566540269424536
473,Llegada,475.23,0.10,3,1,,,,,
473,InicioServicio,475.23,0.00,0,1,475.23494890046635,,,,
474,Llegada,475.33,0.10,3,1,,,,,
460,FinServicio,476.06,0.73,1,1,470.9068116711213,476.0622091431881,,5.155397472066793,14.609103721496865
465,InicioServicio,476.06,0.00,0,1,476.0622091431881,,11.617623738706072,,
465,FinServicio,476.38,0.32,0,1,476.0622091431881,476.3796220769398,,0.31741293375170215,11.935036672457784
475,Llegada,476.91,0.53,3,1,,,,,
475,InicioServicio,476.91,0.00,0,1,476.9082030974364,,,,
476,Llegada,478.43,1.53,3,1,,,,,
477,Llegada,479.09,0.65,3,1,,,,,
478,Llegada,479.28,0.19,3,1,,,,,
475,FinServicio,479.32,0.04,1,1,476.9082030974364,479.3192871470581,,2.4110840496216834,2.4110840496217065
476,InicioServicio,479.32,0.00,0,1,479.3192871470581,,0.8846905353510692,,
479,Llegada,479.35,0.03,3,1,,,,,
480,Llegada,479.44,0.09,3,1,,,,,
481,Llegada,479.57,0.13,3,1,,,,,
461,FinServicio,480.22,0.65,3,1,462.8763493063038,480.22106534902326,,17.344716042719497,18.028610509061423
